2017-05-24  0:17:28,21 WEL 
2017-05-24  0:17:46,29 SSW 
2017-05-24  0:18:06,56 WCY 
2017-05-24  0:18:40,50 WEL 
2017-05-24  0:20:09,83 WIG 
2017-05-24  0:20:27,92 WLO 
2017-05-24  0:22:05,85 WIG 
2017-05-24  0:22:23,90 WLO 
2017-05-24  0:24:14,48 WME 
2017-05-24  0:25:05,74 WME 
2017-05-24  0:25:26,25 WML 
2017-05-24  0:25:45,30 WTC 
2017-05-24  0:26:08,20 SWF 
2017-05-24  0:26:22,97 WML 
2017-05-24  0:26:30,32 OK 
2017-05-24  0:26:40,84 WTC 
2017-05-24  0:27:02,27 SWF 
2017-05-24  0:27:19,80 DOK 
2017-05-24  0:27:40,09 SSW 
2017-05-24  0:27:59,71 WCY 
2017-05-24  0:31:38,88 WEL 
2017-05-24  0:33:42,41 WIG 
2017-05-24  0:34:00,09 WLO 
2017-05-24  0:37:43,75 WME 
2017-05-24  0:38:53,52 WML 
2017-05-24  0:39:11,02 WTC 
2017-05-24  0:39:31,71 SWF 
2017-05-24  0:39:51,12 OK 
2017-05-24  3:00:00,08 DOK 
2017-05-24  3:00:21,49 SSW 
2017-05-24  3:00:41,01 WCY 
2017-05-24  3:03:59,03 WEL 
2017-05-24  3:04:27,56 WIG 
2017-05-24  3:04:44,84 WLO 
2017-05-24  3:08:23,82 WME 
2017-05-24  3:09:33,73 WML 
2017-05-24  3:09:51,52 WTC 
2017-05-24  3:10:12,04 SWF 
2017-05-24  3:10:29,62 DOK 
2017-05-24  3:10:50,18 SSW 
2017-05-24  3:11:09,79 WCY 
2017-05-24  3:11:38,10 WEL 
2017-05-24  3:12:08,50 WIG 
2017-05-24  3:12:29,33 WLO 
2017-05-24  3:15:35,02 WME 
2017-05-24  3:16:44,65 WML 
2017-05-24  3:17:02,30 WTC 
2017-05-24  3:17:22,76 SWF 
2017-05-24  3:17:39,94 DOK 
2017-05-24  3:18:02,15 SSW 
2017-05-24  3:18:22,26 WCY 
2017-05-24  3:18:51,33 WEL 
2017-05-24  3:19:19,46 WIG 
